YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN
2022,9,19,16,28.34,24.95,26.65,19.78,81.81,1.18,100.56,3.64,288.28,5.24,288.08,76.08
2022,9,19,17,27.15,24.83,25.98,19.59,87.0,1.68,100.62,2.95,286.61,5.05,285.8,26.92
2022,9,19,18,25.95,24.64,25.3,19.35,92.31,2.68,100.7,2.4,282.41,5.07,282.37,0.0
2022,9,19,19,25.51,24.39,24.94,19.04,93.44,0.2,100.8,2.42,275.56,5.06,275.58,0.0
2022,9,19,20,25.19,24.19,24.69,18.8,94.06,0.2,100.88,2.42,264.81,4.96,264.94,0.0
2022,9,19,21,24.9,23.98,24.44,18.55,94.56,0.18,100.93,2.49,252.65,4.96,252.76,0.0
2022,9,19,22,24.58,23.69,24.13,18.25,94.75,0.14,100.94,2.76,242.2,5.28,242.15,0.0
2022,9,19,23,24.24,23.37,23.8,17.88,94.75,0.09,100.89,3.09,235.63,5.59,235.64,0.0
2022,9,20,0,23.93,23.1,23.51,17.64,94.94,0.05,100.81,3.16,230.12,5.54,230.27,0.0
2022,9,20,1,23.69,22.94,23.32,17.46,95.44,0.03,100.7,3.14,221.98,5.4,222.3,0.0
2022,9,20,2,23.56,22.87,23.21,17.4,95.81,0.02,100.61,3.4,212.23,5.56,212.55,0.0
2022,9,20,3,23.51,22.87,23.19,17.4,96.06,0.02,100.56,3.74,205.12,5.9,205.51,0.0
2022,9,20,4,23.57,22.97,23.27,17.52,96.25,0.03,100.57,3.46,201.06,5.7,201.54,0.0
2022,9,20,5,23.64,23.08,23.36,17.64,96.56,0.04,100.63,2.87,198.39,5.2,198.92,0.0
2022,9,20,6,24.01,23.34,23.68,17.88,95.94,0.06,100.69,2.77,195.88,4.7,196.81,57.32
2022,9,20,7,24.79,23.81,24.3,18.37,94.19,0.06,100.75,3.1,196.84,3.96,198.76,213.96
2022,9,20,8,25.97,24.45,25.21,19.1,91.19,0.06,100.79,3.13,221.36,3.92,226.37,361.87
2022,9,20,9,27.12,24.82,25.97,19.53,87.12,0.06,100.82,4.05,262.01,5.18,264.12,499.29
2022,9,20,10,27.69,24.76,26.23,19.47,84.0,0.06,100.82,4.73,286.22,6.02,286.83,617.72
2022,9,20,11,27.83,24.48,26.15,19.17,81.88,0.07,100.78,4.93,297.46,6.29,297.62,648.73
2022,9,20,12,27.87,24.22,26.05,18.86,80.44,0.09,100.7,4.61,300.91,5.9,300.85,581.82
2022,9,20,13,27.95,24.02,25.99,18.68,79.12,0.1,100.6,3.97,298.84,5.12,298.44,531.2
2022,9,20,14,28.04,24.03,26.03,18.68,78.81,0.1,100.52,3.3,294.93,4.32,294.11,459.95
2022,9,20,15,27.99,24.12,26.05,18.8,79.38,0.1,100.49,2.67,290.71,3.7,289.47,285.85
2022,9,20,16,27.59,24.06,25.83,18.74,81.0,0.09,100.5,2.19,285.27,3.23,283.83,140.55
2022,9,20,17,26.81,24.46,25.64,19.23,86.94,0.08,100.54,1.43,281.0,2.32,280.1,32.83
2022,9,20,18,26.27,24.33,25.3,19.04,89.0,0.07,100.61,0.91,271.96,1.51,269.41,0.0
2022,9,20,19,26.13,24.01,25.08,18.68,88.12,0.31,100.69,0.79,250.84,1.33,246.45,0.0
2022,9,20,20,25.83,23.93,24.88,18.55,89.19,0.22,100.76,0.91,237.26,1.65,234.05,0.0
2022,9,20,21,25.46,24.0,24.73,18.62,91.5,0.17,100.81,1.2,238.07,2.29,234.85,0.0
2022,9,20,22,24.99,24.09,24.54,18.68,94.56,0.11,100.81,1.64,240.02,3.25,238.56,0.0
2022,9,20,23,24.66,23.96,24.31,18.55,95.75,0.06,100.76,2.12,240.7,4.29,240.63,0.0
2022,9,21,0,24.44,23.83,24.14,18.43,96.25,0.02,100.68,2.57,242.66,5.02,242.48,0.0
2022,9,21,1,24.26,23.73,23.99,18.37,96.75,0.01,100.6,2.51,243.36,4.95,243.19,0.0
2022,9,21,2,24.0,23.59,23.8,18.19,97.44,0.0,100.57,1.87,235.71,3.95,236.28,0.0
2022,9,21,3,23.84,23.49,23.66,18.07,97.75,0.01,100.59,1.62,215.38,3.29,216.03,0.0
2022,9,21,4,23.8,23.42,23.61,18.01,97.62,0.01,100.59,1.78,207.47,3.75,207.95,0.0
2022,9,21,5,23.71,23.31,23.51,17.88,97.44,0.01,100.59,2.01,210.16,4.28,210.59,0.0
2022,9,21,6,24.15,23.57,23.87,18.13,96.38,0.01,100.62,2.55,206.41,4.29,207.31,57.79
2022,9,21,7,25.44,24.11,24.78,18.74,92.19,0.03,100.69,3.17,205.37,3.76,208.0,209.42
2022,9,21,8,27.19,24.5,25.84,19.17,85.19,0.08,100.74,3.29,222.11,3.93,225.8,412.82
2022,9,21,9,28.37,24.85,26.61,19.59,81.19,0.14,100.76,3.37,233.95,3.97,236.15,500.71
2022,9,21,10,29.13,25.22,27.17,20.02,79.38,0.23,100.73,3.22,239.51,3.75,241.08,605.09
2022,9,21,11,29.8,25.39,27.59,20.26,77.12,0.28,100.65,2.9,244.26,3.36,245.88,598.57
2022,9,21,12,30.4,25.3,27.85,20.2,74.19,0.35,100.54,2.45,251.05,2.85,252.46,587.64
2022,9,21,13,30.83,25.2,28.02,20.08,71.88,0.38,100.43,2.08,254.08,2.43,254.89,540.87
2022,9,21,14,30.65,25.12,27.88,20.02,72.31,0.37,100.37,1.89,247.45,2.23,247.75,261.39
2022,9,21,15,30.18,25.3,27.74,20.26,75.19,0.4,100.33,1.66,235.94,2.17,234.99,131.95
2022,9,21,16,29.56,25.55,27.55,20.57,79.06,0.54,100.35,1.68,224.44,2.43,224.09,58.91
2022,9,21,17,28.48,25.38,26.93,20.32,83.38,0.69,100.38,1.83,220.68,2.9,220.2,22.23
2022,9,21,18,27.39,25.86,26.62,20.87,91.25,0.98,100.46,1.9,220.5,3.32,220.32,0.0
2022,9,21,19,26.81,25.76,26.28,20.75,93.81,1.59,100.54,2.17,224.85,3.7,225.34,0.0
2022,9,21,20,26.34,25.51,25.93,20.45,95.06,1.71,100.62,2.31,229.25,3.9,228.98,0.0
2022,9,21,21,25.98,25.27,25.62,20.14,95.75,1.73,100.65,2.43,230.22,4.11,229.93,0.0
2022,9,21,22,25.65,25.01,25.33,19.84,96.19,1.54,100.66,2.66,232.76,4.48,232.73,0.0
2022,9,21,23,25.36,24.74,25.05,19.47,96.25,1.08,100.62,3.05,235.66,5.0,236.01,0.0
2022,9,22,0,25.09,24.47,24.78,19.17,96.19,0.58,100.56,3.35,236.79,5.36,237.14,0.0
2022,9,22,1,24.86,24.24,24.55,18.92,96.25,0.23,100.51,3.43,236.82,5.46,237.15,0.0
2022,9,22,2,24.65,24.06,24.36,18.74,96.38,0.16,100.48,3.23,236.73,5.28,237.2,0.0
2022,9,22,3,24.48,23.94,24.21,18.62,96.69,0.32,100.48,2.79,236.53,4.87,236.97,0.0
2022,9,22,4,24.35,23.87,24.11,18.49,97.0,0.34,100.5,2.13,232.29,4.24,232.64,0.0
2022,9,22,5,24.24,23.8,24.01,18.43,97.19,0.28,100.56,1.74,223.0,3.72,223.47,0.0
2022,9,22,6,24.57,23.95,24.26,18.62,96.31,0.28,100.61,1.79,211.61,3.23,211.96,59.05
2022,9,22,7,25.34,24.22,24.78,18.86,93.44,0.53,100.68,2.12,203.73,2.55,204.6,228.94
2022,9,22,8,26.53,24.52,25.52,19.23,88.56,0.92,100.73,2.26,214.57,2.7,217.0,406.2
2022,9,22,9,27.45,24.65,26.05,19.35,84.62,1.19,100.75,2.59,218.39,3.09,219.36,502.41
2022,9,22,10,28.05,24.8,26.42,19.53,82.44,1.55,100.71,3.03,218.61,3.63,219.14,545.67
2022,9,22,11,28.49,24.99,26.74,19.78,81.31,1.86,100.65,3.55,218.74,4.29,219.16,495.23
2022,9,22,12,28.83,25.2,27.02,20.08,80.69,2.06,100.55,4.14,216.18,5.06,216.59,500.16
2022,9,22,13,29.03,25.35,27.19,20.26,80.5,1.99,100.47,4.74,214.4,5.85,214.77,481.28
2022,9,22,14,29.0,25.44,27.22,20.39,81.0,1.9,100.42,5.28,214.51,6.59,214.95,454.92
2022,9,22,15,28.6,25.42,27.01,20.32,82.81,1.84,100.43,5.26,216.36,6.78,216.71,330.45
2022,9,22,16,27.96,25.49,26.73,20.45,86.38,1.87,100.46,4.47,215.61,6.13,215.72,148.78
2022,9,22,17,26.89,25.48,26.18,20.39,91.81,1.56,100.51,3.44,208.66,5.74,208.69,20.45
2022,9,22,18,26.01,25.04,25.52,19.84,94.25,0.95,100.58,3.55,201.59,6.37,201.88,0.0
2022,9,22,19,25.6,24.76,25.18,19.53,94.94,0.09,100.65,4.08,200.38,6.75,200.8,0.0
2022,9,22,20,25.26,24.54,24.9,19.23,95.62,0.07,100.73,4.04,202.89,6.55,203.32,0.0
2022,9,22,21,24.92,24.3,24.61,18.98,96.19,0.06,100.77,3.86,205.94,6.27,206.41,0.0
2022,9,22,22,24.66,24.08,24.37,18.74,96.44,0.04,100.78,3.93,207.99,6.29,208.51,0.0
2022,9,22,23,24.47,23.89,24.18,18.49,96.44,0.02,100.73,4.08,208.63,6.42,209.06,0.0
2022,9,23,0,24.28,23.7,23.99,18.31,96.38,0.01,100.63,4.31,211.44,6.68,211.85,0.0
2022,9,23,1,24.06,23.51,23.79,18.13,96.62,0.0,100.55,3.98,210.85,6.43,211.24,0.0
2022,9,23,2,23.78,23.35,23.57,17.94,97.25,0.0,100.55,2.86,202.99,5.42,203.64,0.0
2022,9,23,3,23.48,23.16,23.33,17.7,97.94,0.0,100.58,2.11,200.78,4.52,201.69,0.0
2022,9,23,4,23.32,23.01,23.16,17.58,98.0,0.0,100.6,1.88,211.58,3.98,212.1,0.0
2022,9,23,5,23.19,22.88,23.04,17.4,97.94,0.0,100.64,1.78,218.94,3.49,219.36,0.0
2022,9,23,6,23.94,23.32,23.62,17.88,96.19,0.0,100.69,1.8,213.14,3.1,214.21,77.24
2022,9,23,7,25.1,23.8,24.45,18.37,92.38,0.0,100.77,2.39,200.51,2.83,203.59,283.53
2022,9,23,8,26.72,24.15,25.44,18.8,85.75,0.0,100.82,2.86,209.3,3.47,213.15,461.13
2022,9,23,9,28.19,24.51,26.36,19.17,80.31,0.01,100.82,3.3,216.73,4.0,219.38,558.85
2022,9,23,10,29.26,24.9,27.08,19.65,77.31,0.02,100.78,3.36,220.38,4.0,222.39,592.02
2022,9,23,11,29.99,25.25,27.62,20.08,75.69,0.05,100.69,3.13,220.14,3.67,222.15,705.59
2022,9,23,12,30.36,25.39,27.87,20.26,74.69,0.08,100.59,2.88,217.96,3.37,220.2,699.55
2022,9,23,13,30.62,25.43,28.02,20.32,73.81,0.09,100.5,2.68,211.88,3.12,214.69,414.94
2022,9,23,14,30.56,25.69,28.12,20.69,75.12,0.09,100.44,2.58,200.96,3.13,203.24,168.54
2022,9,23,15,30.25,26.01,28.13,21.12,78.06,0.1,100.42,2.71,192.83,3.6,193.82,148.04
2022,9,23,16,29.38,26.1,27.74,21.18,82.44,0.11,100.42,3.14,190.02,4.67,190.61,57.63
2022,9,23,17,28.08,26.08,27.08,21.18,88.75,0.1,100.46,3.52,190.36,5.91,190.82,23.58
2022,9,23,18,27.07,25.83,26.45,20.81,92.81,0.1,100.53,4.24,193.19,7.14,193.81,0.0
2022,9,23,19,26.6,25.73,26.16,20.69,94.81,0.15,100.6,4.93,194.79,7.49,195.49,0.0
2022,9,23,20,26.18,25.4,25.8,20.26,95.38,0.16,100.63,5.36,195.47,7.92,196.68,0.0
2022,9,23,21,25.73,25.08,25.4,19.9,96.06,0.11,100.62,4.99,194.41,7.43,195.12,0.0
2022,9,23,22,25.33,24.81,25.07,19.53,96.75,0.07,100.69,3.35,202.79,5.87,203.8,0.0
2022,9,23,23,25.08,24.55,24.82,19.23,96.75,0.04,100.75,2.43,213.74,5.2,215.46,0.0
2022,9,24,0,24.97,24.37,24.66,19.04,96.31,0.02,100.68,2.83,213.87,5.52,214.68,0.0
2022,9,24,1,24.73,24.23,24.48,18.92,96.94,0.01,100.63,2.43,213.18,4.92,213.74,0.0
2022,9,24,2,24.49,24.09,24.29,18.74,97.5,0.01,100.57,2.03,213.38,4.31,213.83,0.0
2022,9,24,3,24.34,23.98,24.16,18.62,97.69,0.0,100.53,2.02,209.64,4.26,210.19,0.0
2022,9,24,4,24.2,23.87,24.04,18.55,97.94,0.0,100.49,2.02,204.88,4.27,205.25,0.0
2022,9,24,5,24.07,23.8,23.94,18.43,98.25,0.0,100.52,1.98,198.43,4.2,198.64,0.0
2022,9,24,6,24.57,24.11,24.33,18.74,97.12,0.0,100.59,2.22,190.52,4.1,191.33,76.65
2022,9,24,7,25.8,24.71,25.25,19.47,93.62,0.01,100.68,3.07,188.65,3.7,190.69,280.51
2022,9,24,8,27.37,25.12,26.24,19.9,87.44,0.02,100.76,3.56,204.54,4.31,207.08,461.59
2022,9,24,9,28.53,25.23,26.88,20.02,82.19,0.01,100.8,4.08,216.04,4.85,217.02,603.12
2022,9,24,10,29.29,25.33,27.31,20.2,79.25,0.02,100.78,4.29,220.5,5.1,221.28,657.12
2022,9,24,11,29.83,25.38,27.61,20.26,77.0,0.02,100.71,4.31,222.36,5.12,223.21,670.34
2022,9,24,12,30.29,25.39,27.83,20.26,75.0,0.03,100.59,4.21,223.72,4.98,224.62,605.8
2022,9,24,13,30.41,25.28,27.85,20.2,74.06,0.03,100.48,4.0,222.7,4.76,223.6,505.65
2022,9,24,14,30.44,25.23,27.83,20.14,73.62,0.02,100.4,3.83,219.28,4.58,220.29,244.96
2022,9,24,15,30.12,25.37,27.74,20.26,75.62,0.03,100.36,3.7,213.56,4.68,214.33,95.06
2022,9,24,16,29.44,25.59,27.52,20.57,79.75,0.03,100.37,3.32,207.89,4.91,208.73,69.91
2022,9,24,17,28.1,25.74,26.92,20.75,86.94,0.04,100.43,2.68,203.88,4.98,203.99,23.05
2022,9,24,18,26.91,25.48,26.19,20.39,91.81,0.04,100.5,2.43,198.14,5.24,198.33,0.0
2022,9,24,19,26.45,25.3,25.87,20.14,93.19,0.22,100.6,2.58,194.71,5.54,194.86,0.0
2022,9,24,20,26.11,25.15,25.63,19.96,94.38,0.25,100.67,2.68,193.47,5.64,193.71,0.0
2022,9,24,21,25.81,25.05,25.44,19.84,95.38,0.27,100.7,2.76,194.78,5.59,195.14,0.0
2022,9,24,22,25.56,24.94,25.25,19.71,96.25,0.33,100.69,2.85,196.74,5.54,197.23,0.0
2022,9,24,23,25.35,24.86,25.11,19.65,96.94,0.3,100.65,2.95,198.87,5.52,199.51,0.0
2022,9,25,0,25.2,24.75,24.98,19.53,97.19,0.28,100.57,2.95,200.11,5.53,200.58,0.0
2022,9,25,1,25.07,24.65,24.86,19.41,97.38,0.26,100.47,2.94,198.24,5.56,198.51,0.0
2022,9,25,2,24.94,24.55,24.75,19.29,97.5,0.26,100.43,2.77,194.55,5.45,194.77,0.0
2022,9,25,3,24.77,24.45,24.61,19.17,97.94,0.22,100.44,2.38,190.57,5.04,190.81,0.0
2022,9,25,4,24.63,24.36,24.5,19.04,98.19,0.24,100.49,2.09,188.62,4.52,188.94,0.0
2022,9,25,5,24.55,24.3,24.42,18.98,98.25,0.24,100.56,1.95,188.75,4.14,189.44,0.0
2022,9,25,6,25.13,24.69,24.9,19.41,97.19,0.24,100.64,1.97,191.22,3.85,191.58,57.41
2022,9,25,7,26.15,25.2,25.68,20.02,94.5,0.28,100.72,2.61,192.96,3.23,193.57,223.81
2022,9,25,8,27.1,25.64,26.37,20.57,91.56,0.36,100.78,2.88,201.63,3.52,203.1,423.99
2022,9,25,9,27.8,25.79,26.8,20.69,88.69,0.48,100.82,3.28,206.44,3.96,207.47,637.13
2022,9,25,10,28.46,25.86,27.16,20.81,85.69,0.46,100.79,3.45,207.67,4.14,208.79,790.41
2022,9,25,11,29.04,25.76,27.4,20.75,82.44,0.48,100.71,3.55,210.96,4.26,212.26,722.82
2022,9,25,12,29.51,25.64,27.58,20.57,79.69,0.55,100.61,3.62,215.44,4.37,216.56,477.88
2022,9,25,13,29.7,25.55,27.62,20.51,78.31,0.58,100.52,3.7,220.46,4.45,221.3,223.52
2022,9,25,14,29.55,25.65,27.6,20.63,79.5,0.63,100.48,3.64,220.21,4.4,220.76,144.8
2022,9,25,15,29.23,25.83,27.53,20.81,81.81,0.74,100.46,3.54,216.39,4.32,216.77,112.62
2022,9,25,16,28.62,26.05,27.33,21.12,85.94,0.77,100.49,3.17,212.63,4.2,212.86,39.95
2022,9,25,17,27.63,26.1,26.87,21.18,91.31,0.76,100.54,2.61,209.55,4.36,209.64,21.63
2022,9,25,18,26.51,25.78,26.15,20.75,95.56,0.8,100.62,2.27,205.24,4.78,205.27,0.0
2022,9,25,19,26.15,25.53,25.84,20.45,96.19,1.66,100.71,2.68,203.35,5.32,203.44,0.0
2022,9,25,20,25.83,25.3,25.56,20.14,96.62,1.46,100.8,2.91,202.71,5.51,202.93,0.0
2022,9,25,21,25.48,25.04,25.26,19.78,97.19,1.0,100.84,2.74,203.35,5.29,203.5,0.0
2022,9,25,22,25.17,24.76,24.97,19.47,97.5,0.52,100.86,2.54,202.39,5.13,202.55,0.0
2022,9,25,23,24.9,24.54,24.73,19.23,97.69,0.26,100.82,2.5,203.36,5.11,203.51,0.0
2022,9,26,0,24.68,24.32,24.5,18.98,97.75,0.12,100.73,2.5,208.97,5.1,209.04,0.0
2022,9,26,1,24.48,24.12,24.3,18.8,97.75,0.05,100.63,2.59,215.18,5.25,215.18,0.0
2022,9,26,2,24.26,23.91,24.08,18.55,97.81,0.04,100.57,2.53,219.74,5.2,219.76,0.0
2022,9,26,3,23.99,23.69,23.84,18.31,98.06,0.03,100.55,2.19,223.12,4.69,223.04,0.0
2022,9,26,4,23.74,23.48,23.61,18.07,98.31,0.03,100.58,1.87,225.34,3.89,225.41,0.0
2022,9,26,5,23.54,23.26,23.4,17.82,98.19,0.03,100.63,1.66,224.81,3.09,224.69,0.0
2022,9,26,6,24.16,23.65,23.9,18.25,96.81,0.04,100.71,1.5,220.76,2.48,220.52,87.04
2022,9,26,7,25.3,24.09,24.7,18.74,92.88,0.07,100.79,1.84,220.52,2.22,221.87,304.84
2022,9,26,8,26.52,24.2,25.36,18.8,87.0,0.09,100.87,2.15,232.09,2.57,233.03,534.01
2022,9,26,9,27.48,24.03,25.75,18.62,81.44,0.11,100.91,2.21,243.8,2.61,244.28,590.23
2022,9,26,10,28.28,24.03,26.15,18.62,77.69,0.16,100.89,2.29,255.21,2.72,255.21,728.84
2022,9,26,11,28.94,24.16,26.55,18.8,75.38,0.28,100.82,2.46,262.9,2.95,262.69,676.42
2022,9,26,12,29.45,24.36,26.9,19.04,74.06,0.48,100.73,2.66,267.81,3.2,267.34,597.95
2022,9,26,13,29.65,24.44,27.05,19.17,73.56,0.71,100.63,2.89,272.94,3.52,272.04,241.48
2022,9,26,14,29.4,24.51,26.95,19.23,74.94,1.05,100.57,2.98,278.45,3.63,277.17,85.24
2022,9,26,15,28.93,24.9,26.92,19.71,78.88,1.09,100.56,2.67,283.02,3.64,281.38,43.44
2022,9,26,16,28.15,24.87,26.51,19.65,82.19,1.07,100.57,2.58,280.83,3.98,279.26,24.66
2022,9,26,17,26.97,24.8,25.88,19.59,87.81,1.11,100.6,2.44,277.92,4.29,277.01,16.98
2022,9,26,18,26.02,24.8,25.41,19.59,92.94,1.0,100.66,1.92,274.9,4.15,274.75,0.0
2022,9,26,19,25.66,24.65,25.15,19.35,94.0,0.09,100.73,1.81,266.78,3.85,266.97,0.0
2022,9,26,20,25.37,24.46,24.91,19.1,94.56,0.09,100.78,1.58,257.75,3.24,258.74,0.0
2022,9,26,21,25.12,24.18,24.65,18.8,94.38,0.08,100.79,1.24,251.57,2.4,254.34,0.0
2022,9,26,22,24.94,23.88,24.41,18.49,93.81,0.06,100.79,0.8,246.43,1.41,250.26,0.0
2022,9,26,23,24.75,23.65,24.2,18.25,93.56,0.04,100.74,0.56,245.96,0.92,250.64,0.0
2022,9,27,0,24.4,23.51,23.95,18.07,94.56,0.03,100.68,0.91,265.07,1.54,266.51,0.0
2022,9,27,1,24.0,23.39,23.69,17.94,96.25,0.03,100.62,1.27,271.06,2.4,271.68,0.0
2022,9,27,2,23.73,23.21,23.47,17.76,96.81,0.02,100.57,1.45,272.16,2.96,272.27,0.0
2022,9,27,3,23.5,23.03,23.26,17.58,97.06,0.01,100.55,1.6,274.21,3.31,274.33,0.0
2022,9,27,4,23.33,22.85,23.08,17.4,97.06,0.01,100.54,1.79,275.76,3.75,275.87,0.0
2022,9,27,5,23.18,22.73,22.95,17.27,97.19,0.01,100.55,1.93,275.34,4.06,275.29,0.0
2022,9,27,6,23.55,22.9,23.23,17.46,96.06,0.01,100.6,2.0,275.6,3.51,275.62,49.75
2022,9,27,7,24.19,23.01,23.6,17.52,92.94,0.01,100.68,2.33,270.58,2.89,271.55,194.84
2022,9,27,8,24.84,23.08,23.97,17.64,89.88,0.02,100.72,3.05,264.71,3.76,265.47,357.74
2022,9,27,9,25.9,23.45,24.68,18.01,86.31,0.04,100.72,3.62,263.55,4.51,264.33,464.23
2022,9,27,10,27.14,23.98,25.55,18.62,82.81,0.05,100.67,3.83,265.21,4.71,266.1,615.77
2022,9,27,11,28.04,24.38,26.21,19.1,80.5,0.07,100.59,3.64,271.48,4.46,272.21,668.5
2022,9,27,12,28.37,24.55,26.46,19.29,79.69,0.08,100.49,3.4,275.15,4.16,275.71,622.02
2022,9,27,13,28.19,24.64,26.41,19.41,80.94,0.09,100.37,3.35,272.54,4.14,273.03,428.57
2022,9,27,14,27.77,25.01,26.39,19.9,84.81,0.11,100.29,3.07,261.95,4.02,262.86,319.19
2022,9,27,15,27.4,25.26,26.33,20.2,88.0,0.12,100.24,3.02,250.07,4.21,250.96,140.0
2022,9,27,16,27.0,25.41,26.21,20.39,90.94,0.12,100.22,3.27,246.37,4.93,247.66,34.65
2022,9,27,17,26.42,25.35,25.88,20.26,93.62,0.13,100.24,3.48,248.27,5.98,250.05,18.78
2022,9,27,18,25.98,25.15,25.57,20.02,95.0,0.13,100.32,3.9,252.15,6.63,254.19,0.0
2022,9,27,19,25.77,25.02,25.4,19.84,95.44,0.03,100.39,4.15,256.72,6.83,258.32,0.0
2022,9,27,20,25.54,24.84,25.19,19.65,95.75,0.05,100.47,4.01,260.24,6.68,261.4,0.0
2022,9,27,21,25.28,24.61,24.94,19.35,96.0,0.05,100.53,3.66,261.78,6.4,262.85,0.0
2022,9,27,22,25.02,24.36,24.69,19.04,96.0,0.05,100.52,3.65,259.0,6.38,259.71,0.0
2022,9,27,23,24.73,24.1,24.41,18.8,96.19,0.05,100.46,3.49,254.28,6.18,254.68,0.0
2022,9,28,0,24.44,23.85,24.15,18.49,96.38,0.06,100.39,3.33,249.4,5.95,249.73,0.0
2022,9,28,1,24.19,23.62,23.9,18.25,96.5,0.08,100.31,3.25,245.59,5.83,245.8,0.0
2022,9,28,2,23.94,23.4,23.67,18.07,96.69,0.09,100.24,3.21,243.56,5.78,243.78,0.0
2022,9,28,3,23.78,23.25,23.51,17.88,96.69,0.09,100.2,3.34,244.51,5.9,244.93,0.0
2022,9,28,4,23.67,23.15,23.41,17.76,96.75,0.09,100.2,3.46,245.87,6.01,246.4,0.0
2022,9,28,5,23.69,23.15,23.41,17.76,96.69,0.08,100.23,3.51,246.97,6.0,247.64,0.0
2022,9,28,6,23.9,23.3,23.6,17.94,96.25,0.07,100.29,3.65,246.12,5.75,246.78,28.3
2022,9,28,7,24.52,23.71,24.12,18.37,95.06,0.06,100.36,3.89,240.14,5.06,241.02,132.08
2022,9,28,8,25.44,24.23,24.84,18.92,92.88,0.05,100.42,4.44,237.51,5.66,239.86,236.83
2022,9,28,9,26.65,24.58,25.62,19.35,88.31,0.05,100.44,5.96,242.8,7.7,244.58,368.18
2022,9,28,10,27.45,24.7,26.08,19.47,84.88,0.06,100.41,6.95,245.08,8.92,246.29,337.32
2022,9,28,11,27.84,24.65,26.25,19.47,82.69,0.05,100.3,7.34,243.52,9.41,244.69,384.84
2022,9,28,12,28.13,24.65,26.39,19.47,81.31,0.05,100.18,7.59,239.66,9.72,240.94,476.14
2022,9,28,13,28.32,24.73,26.52,19.59,80.75,0.04,100.05,7.86,235.12,10.01,236.5,455.15
2022,9,28,14,28.19,24.7,26.45,19.59,81.25,0.04,99.98,7.84,231.11,10.1,232.45,434.06
2022,9,28,15,27.7,24.64,26.17,19.47,83.31,0.05,99.97,7.31,228.12,9.64,229.01,309.69
2022,9,28,16,26.89,24.53,25.71,19.35,86.81,0.06,100.02,6.66,227.57,9.21,228.4,137.27
2022,9,28,17,25.85,24.12,24.99,18.92,90.12,0.05,100.09,6.05,228.77,8.97,229.49,27.85
2022,9,28,18,24.98,23.74,24.36,18.43,92.62,0.02,100.17,5.52,225.69,8.42,226.17,0.0
2022,9,28,19,24.54,23.58,24.06,18.25,94.25,0.42,100.26,5.13,218.01,7.73,218.52,0.0
2022,9,28,20,24.29,23.49,23.89,18.13,95.12,0.3,100.32,5.09,212.47,7.62,213.07,0.0
2022,9,28,21,24.15,23.43,23.79,18.07,95.62,0.33,100.34,5.19,210.65,7.7,211.35,0.0
2022,9,28,22,24.08,23.41,23.75,18.01,95.88,0.5,100.33,5.12,208.83,7.64,209.48,0.0
2022,9,28,23,24.05,23.41,23.73,18.07,96.12,0.61,100.28,4.99,206.28,7.5,206.73,0.0
2022,9,29,0,24.03,23.43,23.73,18.07,96.31,0.51,100.26,4.59,206.04,7.12,206.51,0.0
2022,9,29,1,24.04,23.45,23.75,18.07,96.38,0.45,100.23,4.34,208.27,6.96,208.92,0.0
2022,9,29,2,24.09,23.48,23.79,18.13,96.19,0.38,100.22,4.35,210.15,6.95,211.01,0.0
2022,9,29,3,24.08,23.47,23.77,18.13,96.25,0.34,100.2,4.17,209.78,6.78,210.61,0.0
2022,9,29,4,24.02,23.41,23.72,18.07,96.31,0.3,100.22,4.07,209.66,6.72,210.38,0.0
2022,9,29,5,23.94,23.34,23.64,17.94,96.31,0.31,100.28,3.89,210.27,6.52,210.99,0.0
2022,9,29,6,24.2,23.52,23.86,18.13,95.81,0.34,100.36,3.95,210.52,6.0,211.21,49.23
2022,9,29,7,25.25,24.17,24.71,18.86,93.56,0.31,100.43,4.17,211.42,5.16,213.26,189.98
2022,9,29,8,26.95,24.73,25.84,19.53,87.56,0.2,100.48,5.06,225.38,6.45,228.29,364.05
2022,9,29,9,28.46,25.05,26.76,19.9,81.75,0.14,100.5,5.79,236.89,7.25,238.85,502.95
2022,9,29,10,29.33,25.17,27.25,20.02,78.31,0.14,100.48,5.7,238.86,7.11,240.45,585.34
2022,9,29,11,29.94,25.26,27.6,20.14,76.0,0.16,100.39,5.49,235.72,6.83,237.38,636.68
2022,9,29,12,30.28,25.3,27.79,20.2,74.62,0.15,100.29,5.5,230.82,6.83,232.58,631.45
2022,9,29,13,30.41,25.33,27.87,20.26,74.25,0.15,100.19,5.68,227.29,7.07,228.95,562.94
2022,9,29,14,30.12,25.4,27.76,20.39,75.75,0.11,100.14,5.67,223.99,7.23,225.31,399.04
2022,9,29,15,29.74,25.48,27.61,20.51,77.81,0.1,100.14,5.52,219.89,7.23,220.8,214.75
2022,9,29,16,29.08,25.73,27.41,20.81,82.12,0.14,100.18,5.05,212.61,6.9,213.02,92.33
2022,9,29,17,27.8,25.85,26.83,20.94,89.0,0.15,100.24,4.23,202.68,6.88,202.69,22.44
2022,9,29,18,26.62,25.43,26.02,20.39,93.0,0.13,100.33,4.36,196.35,7.52,196.78,0.0
2022,9,29,19,26.15,25.25,25.7,20.14,94.62,0.08,100.43,4.81,193.54,7.59,193.94,0.0
